# The text every study page drew before the families migrated
#
# Recorded from commit a0c8900 - the atlas as 1.11.0 shipped it, with
# each family placing its own labels - by a dump of the three passes'
# own decisions: the star pass's placements, the deep-sky labels at
# their published bounds, and the constellation names on their
# anchors. It is frozen evidence and no target regenerates it: the
# code that produced it is not checked out any more.
#
# One line per drawn label: page, family, catalogue id, box x, y,
# width, height, and the text. Boxes are measured text, so this is a
# fact about the machine that recorded it (macOS 15.5, aarch64,
# Homebrew OpenJDK 21) as well as about the atlas.
#
# juranometria.tool.labels.LabelStudyMain reads it to report what the
# migration changed, page by page.
seam-120	constellation	PsA	551.18	566.47	105.00	15.00	PISCIS AUSTRINUS
seam-120	constellation	Psc	351.47	266.04	41.00	15.00	PISCES
seam-120	constellation	Scl	420.85	552.77	64.00	15.00	SCULPTOR
seam-120	constellation	Sge	866.92	161.93	54.00	15.00	SAGITTA
seam-120	constellation	Sgr	821.01	623.00	79.00	15.00	SAGITTARIUS
seam-120	constellation	Tau	22.18	267.68	50.00	15.00	TAURUS
seam-120	constellation	Tri	212.10	96.07	81.00	15.00	TRIANGULUM
seam-120	constellation	Vul	834.06	100.02	70.00	15.00	VULPECULA
orion-120-small	star	TYC 5949-2777-1	260.58	334.81	45.00	14.00	Sirius α
orion-120-small	star	TYC 5331-1752-1	378.99	287.03	40.00	14.00	Rigel β
orion-120-small	star	TYC 187-2184-1	183.55	213.58	59.00	14.00	Procyon α
orion-120-small	star	TYC 129-1873-1	325.41	204.16	72.00	14.00	Betelgeuse α
orion-120-small	star	TYC 1266-1416-1	428.75	154.25	70.00	14.00	Aldebaran α
orion-120-small	star	TYC 1920-2194-1	186.49	79.56	47.00	14.00	Pollux β
orion-120-small	star	TYC 6535-3619-1	247.65	405.46	51.00	14.00	Adhara ε
orion-120-small	star	TYC 1859-1470-1	362.59	88.91	47.00	14.00	Elnath β
orion-120-small	star	TYC 4766-2450-1	349.95	249.86	52.00	14.00	Alnilam ε
orion-120-small	star	TYC 2457-2407-1	203.80	58.44	51.00	14.00	Castor α
orion-120-small	star	TYC 5460-1592-1	15.74	303.91	58.00	14.00	Alphard α
orion-120-small	star	TYC 1758-2416-1	630.65	90.22	48.00	14.00	Hamal α
orion-120-small	star	TYC 1329-1746-1	269.75	154.36	50.00	14.00	Alhena γ
orion-120-small	star	TYC 5351-760-1	334.69	294.84	42.00	14.00	Saiph κ
orion-120-small	star	TYC 2851-2168-1	522.20	-3.11	42.00	14.00	Algol β
orion-120-small	star	TYC 58-1618-1	560.27	219.37	12.00	14.00	α
orion-120-small	star	TYC 5920-1685-1	354.24	338.55	12.00	14.00	α
orion-120-small	star	TYC 2418-1573-1	322.63	38.75	11.00	14.00	θ
orion-120-small	star	TYC 2391-1446-1	397.39	62.01	8.00	14.00	ι
orion-120-small	star	TYC 4759-1671-1	387.00	270.50	11.00	14.00	β
orion-120-small	star	TYC 6555-3245-1	152.18	389.46	11.00	14.00	ρ
orion-120-small	star	TYC 5928-1657-1	359.87	354.55	11.00	14.00	β
orion-120-small	star	TYC 764-2774-1	200.35	196.69	11.00	14.00	β
orion-120-small	star	TYC 2361-2820-1	475.31	62.89	11.00	14.00	ζ
orion-120-small	star	TYC 2868-1623-1	463.98	14.53	9.00	14.00	ε
orion-120-small	star	TYC 1878-1429-1	290.08	121.40	11.00	14.00	μ
orion-120-small	star	TYC 1310-2697-1	347.81	130.35	11.00	14.00	ζ
orion-120-small	star	TYC 5311-1285-1	479.22	318.36	10.00	14.00	γ
orion-120-small	star	TYC 1897-1639-1	263.96	105.17	9.00	14.00	ε
orion-120-small	star	TYC 2317-1647-1	607.56	14.79	11.00	14.00	β
orion-120-small	star	TYC 6523-3722-1	238.64	376.38	16.00	14.00	ο²
orion-120-small	star	TYC 2907-1275-1	388.31	-1.22	9.00	14.00	ε
orion-120-small	star	TYC 225-1116-1	67.74	204.93	11.00	14.00	ζ
orion-120-small	star	TYC 2496-1728-1	63.99	6.73	12.00	14.00	α
orion-120-small	star	TYC 2899-2237-1	383.89	14.82	11.00	14.00	η
orion-120-small	star	TYC 5913-1374-1	388.69	363.76	9.00	14.00	ε
orion-120-small	star	TYC 7563-1016-1	534.83	488.99	16.00	14.00	θ¹
orion-120-small	star	TYC 96-1462-1	410.63	206.32	18.00	14.00	π³
orion-120-small	star	TYC 5902-1721-1	379.61	329.95	11.00	14.00	μ
orion-120-small	star	TYC 6557-4522-1	177.57	389.19	10.00	14.00	ξ
orion-120-small	star	TYC 754-2356-1	258.37	173.23	10.00	14.00	ξ
orion-120-small	star	TYC 662-1546-1	475.70	174.49	10.00	14.00	λ
orion-120-small	star	TYC 1763-3028-1	641.36	44.30	12.00	14.00	α
orion-120-small	star	TYC 224-1333-1	81.54	202.57	9.00	14.00	ε
orion-120-small	star	TYC 5855-2292-1	675.49	352.74	10.00	14.00	τ
orion-120-small	deep sky	Mel022	493.56	107.43	30.00	14.00	M 45
orion-120-small	deep sky	NGC 1976	351.32	272.04	30.00	14.00	M 42
orion-120-small	deep sky	NGC 2632	103.01	119.15	30.00	14.00	M 44
orion-120-small	constellation	Ari	591.68	84.47	36.00	15.00	ARIES
orion-120-small	constellation	Aur	333.97	34.95	48.00	15.00	AURIGA
orion-120-small	constellation	CMa	204.74	357.51	81.00	15.00	CANIS MAJOR
orion-120-small	constellation	CMi	145.92	199.60	81.00	15.00	CANIS MINOR
orion-120-small	constellation	Cae	379.21	456.71	51.00	15.00	CAELUM
orion-120-small	constellation	Car	253.89	486.53	48.00	15.00	CARINA
orion-120-small	constellation	Cet	597.92	252.48	41.00	15.00	CETUS
orion-120-small	constellation	Cnc	67.15	126.36	52.00	15.00	CANCER
orion-120-small	constellation	Col	292.68	438.27	60.00	15.00	COLUMBA
orion-120-small	constellation	Eri	458.47	353.98	62.00	15.00	ERIDANUS
orion-120-small	constellation	For	542.93	429.52	52.00	15.00	FORNAX
orion-120-small	constellation	Gem	207.02	104.13	45.00	15.00	GEMINI
orion-120-small	constellation	Hor	401.77	483.72	84.00	15.00	HOROLOGIUM
orion-120-small	constellation	Hya	23.78	229.98	45.00	15.00	HYDRA
orion-120-small	constellation	Lep	336.78	334.29	38.00	15.00	LEPUS
orion-120-small	constellation	Lyn	46.55	-6.54	34.00	15.00	LYNX
orion-120-small	constellation	Mon	181.82	245.29	79.00	15.00	MONOCEROS
orion-120-small	constellation	Ori	326.65	202.62	42.00	15.00	ORION
orion-120-small	constellation	Per	459.88	16.09	53.00	15.00	PERSEUS
orion-120-small	constellation	Psc	658.47	154.84	41.00	15.00	PISCES
orion-120-small	constellation	Pup	169.00	424.83	42.00	15.00	PUPPIS
orion-120-small	constellation	Pyx	107.22	456.97	35.00	15.00	PYXIS
orion-120-small	constellation	Tau	418.17	155.45	50.00	15.00	TAURUS
orion-120-small	constellation	Tri	574.46	25.04	81.00	15.00	TRIANGULUM
orion-42-a4	star	TYC 5331-1752-1	467.57	399.98	40.00	14.00	Rigel β
orion-42-a4	star	TYC 129-1873-1	289.21	123.94	72.00	14.00	Betelgeuse α
orion-42-a4	star	TYC 113-1856-1	420.62	143.34	56.00	14.00	Bellatrix γ
orion-42-a4	star	TYC 4766-2450-1	372.08	276.05	52.00	14.00	Alnilam ε
orion-42-a4	star	TYC 5351-760-1	321.32	426.30	42.00	14.00	Saiph κ
orion-42-a4	star	TYC 4766-2445-1	390.21	260.24	54.00	14.00	Mintaka δ
orion-42-a4	star	TYC 4778-1401-1	375.08	358.83	8.00	14.00	ι
orion-42-a4	star	TYC 4759-1671-1	496.17	344.77	11.00	14.00	β
orion-42-a4	star	TYC 96-1462-1	576.53	130.44	18.00	14.00	π³
orion-42-a4	star	TYC 754-2356-1	57.73	13.11	10.00	14.00	ξ
orion-42-a4	deep sky	NGC 1976	382.42	349.63	30.00	14.00	M 42
orion-42-a4	deep sky	NGC 2168	227.78	-204.67	30.00	14.00	M 35
orion-42-a4	constellation	CMa	-34.35	492.72	81.00	15.00	CANIS MAJOR
orion-42-a4	constellation	Eri	610.49	339.82	62.00	15.00	ERIDANUS
orion-42-a4	constellation	Gem	37.17	-4.69	45.00	15.00	GEMINI
orion-42-a4	constellation	Lep	356.60	503.81	38.00	15.00	LEPUS
orion-42-a4	constellation	Mon	54.93	241.12	79.00	15.00	MONOCEROS
orion-42-a4	constellation	Ori	374.09	169.22	42.00	15.00	ORION
orion-42-letter	star	TYC 5331-1752-1	437.59	399.06	40.00	14.00	Rigel β
orion-42-letter	star	TYC 129-1873-1	270.81	140.95	72.00	14.00	Betelgeuse α
orion-42-letter	star	TYC 113-1856-1	393.67	159.09	56.00	14.00	Bellatrix γ
orion-42-letter	star	TYC 4766-2450-1	348.28	283.18	52.00	14.00	Alnilam ε
orion-42-letter	star	TYC 5351-760-1	300.81	423.67	42.00	14.00	Saiph κ
orion-42-letter	star	TYC 4766-2445-1	365.21	268.40	54.00	14.00	Mintaka δ
orion-42-letter	star	TYC 4778-1401-1	351.06	360.59	8.00	14.00	ι
orion-42-letter	star	TYC 4759-1671-1	464.29	347.44	11.00	14.00	β
orion-42-letter	star	TYC 96-1462-1	539.42	147.03	18.00	14.00	π³
orion-42-letter	star	TYC 754-2356-1	54.29	37.32	10.00	14.00	ξ
orion-42-letter	deep sky	NGC 1976	357.78	351.99	30.00	14.00	M 42
orion-42-letter	deep sky	NGC 2168	213.18	-166.32	30.00	14.00	M 35
orion-42-letter	constellation	CMa	-35.34	496.39	81.00	15.00	CANIS MAJOR
orion-42-letter	constellation	Eri	568.83	342.46	62.00	15.00	ERIDANUS
orion-42-letter	constellation	Gem	39.67	8.79	45.00	15.00	GEMINI
orion-42-letter	constellation	Lep	332.52	506.02	38.00	15.00	LEPUS
orion-42-letter	constellation	Mon	48.80	250.17	79.00	15.00	MONOCEROS
orion-42-letter	constellation	Ori	346.04	172.28	42.00	15.00	ORION
orion-42-letter	constellation	Tau	673.77	0.85	50.00	15.00	TAURUS
orion-90-black	star	TYC 5949-2777-1	285.00	507.13	45.00	14.00	Sirius α
orion-90-black	star	TYC 5331-1752-1	497.19	421.50	40.00	14.00	Rigel β
orion-90-black	star	TYC 187-2184-1	146.95	289.88	59.00	14.00	Procyon α
orion-90-black	star	TYC 129-1873-1	401.22	273.00	72.00	14.00	Betelgeuse α
orion-90-black	star	TYC 1266-1416-1	586.53	183.55	70.00	14.00	Aldebaran α
orion-90-black	star	TYC 1920-2194-1	152.44	49.71	47.00	14.00	Pollux β
orion-90-black	star	TYC 1859-1470-1	468.18	66.46	47.00	14.00	Elnath β
orion-90-black	star	TYC 4766-2450-1	445.54	354.90	52.00	14.00	Alnilam ε
orion-90-black	star	TYC 6532-5001-1	236.88	609.18	47.00	14.00	Wezen δ
orion-90-black	star	TYC 2457-2407-1	183.69	11.85	51.00	14.00	Castor α
orion-90-black	star	TYC 5938-2918-1	337.82	517.20	53.00	14.00	Mirzam β
orion-90-black	star	TYC 1329-1746-1	301.90	183.76	50.00	14.00	Alhena γ
orion-90-black	star	TYC 5351-760-1	418.29	435.50	42.00	14.00	Saiph κ
orion-90-black	star	TYC 58-1618-1	822.71	300.26	12.00	14.00	α
orion-90-black	star	TYC 5920-1685-1	453.49	513.84	12.00	14.00	α
orion-90-black	star	TYC 7064-1357-1	438.73	676.50	12.00	14.00	α
orion-90-black	star	TYC 2391-1446-1	530.86	18.26	8.00	14.00	ι
orion-90-black	star	TYC 4759-1671-1	512.28	391.89	11.00	14.00	β
orion-90-black	star	TYC 6555-3245-1	91.47	605.08	11.00	14.00	ρ
orion-90-black	star	TYC 5928-1657-1	463.67	542.50	11.00	14.00	β
orion-90-black	star	TYC 1800-2202-1	695.08	99.64	11.00	14.00	η
orion-90-black	star	TYC 764-2774-1	177.81	259.62	11.00	14.00	β
orion-90-black	star	TYC 2361-2820-1	670.57	19.83	11.00	14.00	ζ
orion-90-black	star	TYC 1878-1429-1	338.62	124.68	11.00	14.00	μ
orion-90-black	star	TYC 1310-2697-1	442.11	140.72	11.00	14.00	ζ
orion-90-black	star	TYC 5311-1285-1	677.61	477.65	10.00	14.00	γ
orion-90-black	star	TYC 1897-1639-1	291.84	95.59	9.00	14.00	ε
orion-90-black	star	TYC 6523-3722-1	246.48	581.62	16.00	14.00	ο²
orion-90-black	star	TYC 5913-1374-1	515.43	559.02	9.00	14.00	ε
orion-90-black	star	TYC 96-1462-1	554.76	276.86	18.00	14.00	π³
orion-90-black	star	TYC 5902-1721-1	499.19	498.43	11.00	14.00	μ
orion-90-black	star	TYC 6557-4522-1	137.13	604.58	10.00	14.00	ξ
orion-90-black	star	TYC 754-2356-1	281.95	217.57	10.00	14.00	ξ
orion-90-black	star	TYC 1877-1716-1	356.99	125.51	11.00	14.00	η
orion-90-black	star	TYC 662-1546-1	671.45	219.83	10.00	14.00	λ
orion-90-black	deep sky	Mel022	704.89	99.64	30.00	14.00	M 45
orion-90-black	deep sky	NGC 1976	450.00	394.64	30.00	14.00	M 42
orion-90-black	deep sky	NGC 2632	5.00	120.65	30.00	14.00	M 44
orion-90-black	constellation	Ari	845.38	47.71	36.00	15.00	ARIES
orion-90-black	constellation	Aur	446.19	25.22	48.00	15.00	AURIGA
orion-90-black	constellation	CMa	221.76	552.17	81.00	15.00	CANIS MAJOR
orion-90-black	constellation	CMi	116.34	269.19	81.00	15.00	CANIS MINOR
orion-90-black	constellation	Cae	485.55	687.74	51.00	15.00	CAELUM
orion-90-black	constellation	Cet	839.27	278.62	41.00	15.00	CETUS
orion-90-black	constellation	Cnc	-3.76	202.04	52.00	15.00	CANCER
orion-90-black	constellation	Col	370.05	678.93	60.00	15.00	COLUMBA
orion-90-black	constellation	Eri	666.74	505.34	62.00	15.00	ERIDANUS
orion-90-black	constellation	For	784.66	670.92	52.00	15.00	FORNAX
orion-90-black	constellation	Gem	211.59	98.09	45.00	15.00	GEMINI
orion-90-black	constellation	Lep	441.36	510.56	38.00	15.00	LEPUS
orion-90-black	constellation	Mon	179.89	351.07	79.00	15.00	MONOCEROS
orion-90-black	constellation	Ori	424.79	274.60	42.00	15.00	ORION
orion-90-black	constellation	Per	641.03	5.35	53.00	15.00	PERSEUS
orion-90-black	constellation	Pup	115.63	628.79	42.00	15.00	PUPPIS
orion-90-black	constellation	Pyx	-18.25	686.66	35.00	15.00	PYXIS
orion-90-black	constellation	Tau	591.96	190.06	50.00	15.00	TAURUS
sagittarius-90-key	star	TYC 1058-3399-1	118.11	-1.81	44.00	14.00	Altair α
sagittarius-90-key	star	TYC 6803-2158-1	614.62	340.56	57.00	14.00	Antares α
sagittarius-90-key	star	TYC 7388-1093-1	475.32	430.23	48.00	14.00	Shaula λ
sagittarius-90-key	star	TYC 7401-3471-1	376.62	407.68	89.00	14.00	Kaus Australis ε
sagittarius-90-key	star	TYC 7892-7679-1	467.25	486.61	50.00	14.00	Sargas θ
sagittarius-90-key	star	TYC 7293-2215-1	875.15	538.04	59.00	14.00	Menkent θ
sagittarius-90-key	star	TYC 6868-1829-1	303.47	338.22	45.00	14.00	Nunki σ
sagittarius-90-key	star	TYC 7367-804-1	561.13	409.69	56.00	14.00	Larawag ε
sagittarius-90-key	star	TYC 6779-2194-1	684.33	315.03	67.00	14.00	Dschubba δ
sagittarius-90-key	star	TYC 8283-4134-1	752.72	606.48	37.00	14.00	Men α
sagittarius-90-key	star	TYC 7814-3706-1	790.52	563.07	11.00	14.00	η
sagittarius-90-key	star	TYC 7885-2065-1	458.07	448.40	38.00	14.00	Mula κ
sagittarius-90-key	star	TYC 6232-1333-1	532.89	228.82	42.00	14.00	Sabik η
sagittarius-90-key	star	TYC 8267-3545-1	825.72	653.04	11.00	14.00	ζ
sagittarius-90-key	star	TYC 5632-1042-1	615.34	184.80	11.00	14.00	ζ
sagittarius-90-key	star	TYC 5585-1014-1	816.56	204.41	11.00	14.00	β
sagittarius-90-key	star	TYC 6885-2837-1	293.11	374.91	11.00	14.00	ζ
sagittarius-90-key	star	TYC 6208-1623-1	677.80	285.43	16.00	14.00	β¹
sagittarius-90-key	star	TYC 7832-2490-1	745.50	552.14	11.00	14.00	β
sagittarius-90-key	star	TYC 6856-2170-1	379.00	363.81	10.00	14.00	δ
sagittarius-90-key	star	TYC 5037-1068-1	679.19	121.95	10.00	14.00	δ
sagittarius-90-key	star	TYC 6155-1210-1	864.72	290.98	17.00	14.00	α²
sagittarius-90-key	star	TYC 423-1724-1	456.45	26.15	11.00	14.00	β
sagittarius-90-key	star	TYC 6807-1012-1	597.70	355.61	10.00	14.00	τ
sagittarius-90-key	star	TYC 8350-2600-1	474.35	553.78	12.00	14.00	α
sagittarius-90-key	star	TYC 6861-3180-1	360.79	323.13	10.00	14.00	λ
sagittarius-90-key	star	TYC 8732-2866-1	481.66	610.38	11.00	14.00	β
sagittarius-90-key	star	TYC 6783-2697-1	680.37	349.55	13.00	14.00	π
sagittarius-90-key	star	TYC 6295-282-1	263.54	292.35	13.00	14.00	π
sagittarius-90-key	star	TYC 7391-2710-1	410.41	367.52	15.00	14.00	γ²
sagittarius-90-key	star	TYC 7840-1432-1	687.99	507.32	10.00	14.00	γ
sagittarius-90-key	star	TYC 7868-1821-1	553.10	445.13	16.00	14.00	μ¹
sagittarius-90-key	star	TYC 5753-2281-1	81.75	266.49	11.00	14.00	β
sagittarius-90-key	star	TYC 8411-1822-1	170.59	598.24	12.00	14.00	α
sagittarius-90-key	star	TYC 8730-1439-1	518.76	618.64	11.00	14.00	ζ
sagittarius-90-key	star	TYC 7404-7057-1	390.70	429.26	11.00	14.00	η
sagittarius-90-key	star	TYC 7839-2803-1	714.63	511.28	10.00	14.00	δ
sagittarius-90-key	star	TYC 5161-2682-1	74.91	113.28	11.00	14.00	θ
sagittarius-90-key	star	TYC 5042-999-1	667.77	131.00	9.00	14.00	ε
sagittarius-90-key	star	TYC 6829-577-1	502.18	316.06	11.00	14.00	θ
sagittarius-90-key	star	TYC 5102-416-1	362.04	103.71	11.00	14.00	η
sagittarius-90-key	star	TYC 6752-1455-1	803.18	374.56	11.00	14.00	σ
sagittarius-90-key	star	TYC 6881-1777-1	280.12	355.30	10.00	14.00	τ
sagittarius-90-key	star	TYC 5678-956-1	418.85	169.62	10.00	14.00	ν
sagittarius-90-key	star	TYC 7847-2505-1	697.29	549.10	9.00	14.00	ε
sagittarius-90-key	star	TYC 469-6227-1	192.37	54.26	10.00	14.00	δ
sagittarius-90-key	star	TYC 7797-2744-1	873.23	609.06	10.00	14.00	ν
sagittarius-90-key	star	TYC 7851-1814-1	649.66	467.04	11.00	14.00	η
sagittarius-90-key	star	TYC 5136-2357-1	250.83	132.00	10.00	14.00	λ
sagittarius-90-key	star	TYC 8306-3362-1	682.95	626.98	11.00	14.00	ζ
sagittarius-90-key	star	TYC 8359-3650-1	382.27	519.42	12.00	14.00	α
sagittarius-90-key	deep sky	NGC 6523	412.81	309.98	23.00	14.00	M 8
sagittarius-90-key	deep sky	NGC 6611	373.53	210.48	30.00	14.00	M 16
sagittarius-90-key	constellation	Aql	125.61	51.95	46.00	15.00	AQUILA
sagittarius-90-key	constellation	Ara	476.68	606.96	28.00	15.00	ARA
sagittarius-90-key	constellation	Cap	6.38	317.14	86.00	15.00	CAPRICORNUS
sagittarius-90-key	constellation	Cen	797.17	585.31	74.00	15.00	CENTAURUS
sagittarius-90-key	constellation	Cir	608.43	686.90	57.00	15.00	CIRCINUS
sagittarius-90-key	constellation	CrA	254.96	471.10	117.00	15.00	CORONA AUSTRINA
sagittarius-90-key	constellation	Hya	837.49	418.56	45.00	15.00	HYDRA
sagittarius-90-key	constellation	Ind	147.39	641.04	39.00	15.00	INDUS
sagittarius-90-key	constellation	Lib	773.12	282.20	36.00	15.00	LIBRA
sagittarius-90-key	constellation	Lup	680.31	525.94	39.00	15.00	LUPUS
sagittarius-90-key	constellation	Mic	24.94	525.98	93.00	15.00	MICROSCOPIUM
sagittarius-90-key	constellation	Nor	574.20	546.15	48.00	15.00	NORMA
sagittarius-90-key	constellation	Oph	514.63	143.13	71.00	15.00	OPHIUCHUS
sagittarius-90-key	constellation	Pav	341.31	678.52	36.00	15.00	PAVO
sagittarius-90-key	constellation	Sco	536.84	397.22	59.00	15.00	SCORPIUS
sagittarius-90-key	constellation	Sct	294.49	166.22	52.00	15.00	SCUTUM
sagittarius-90-key	constellation	Ser	455.87	112.36	97.00	15.00	SERPENS CAPUT
sagittarius-90-key	constellation	Sgr	252.09	364.50	79.00	15.00	SAGITTARIUS
sagittarius-90-key	constellation	Tel	342.24	521.54	83.00	15.00	TELESCOPIUM
sagittarius-90-ecliptic	star	TYC 1058-3399-1	118.11	-1.81	44.00	14.00	Altair α
sagittarius-90-ecliptic	star	TYC 6803-2158-1	614.62	340.56	57.00	14.00	Antares α
sagittarius-90-ecliptic	star	TYC 7388-1093-1	475.32	430.23	48.00	14.00	Shaula λ
sagittarius-90-ecliptic	star	TYC 7401-3471-1	376.62	407.68	89.00	14.00	Kaus Australis ε
sagittarius-90-ecliptic	star	TYC 7892-7679-1	467.25	486.61	50.00	14.00	Sargas θ
sagittarius-90-ecliptic	star	TYC 7293-2215-1	875.15	538.04	59.00	14.00	Menkent θ
sagittarius-90-ecliptic	star	TYC 6868-1829-1	303.47	338.22	45.00	14.00	Nunki σ
sagittarius-90-ecliptic	star	TYC 7367-804-1	561.13	409.69	56.00	14.00	Larawag ε
sagittarius-90-ecliptic	star	TYC 6779-2194-1	684.33	315.03	67.00	14.00	Dschubba δ
sagittarius-90-ecliptic	star	TYC 8283-4134-1	752.72	606.48	37.00	14.00	Men α
sagittarius-90-ecliptic	star	TYC 7814-3706-1	790.52	563.07	11.00	14.00	η
sagittarius-90-ecliptic	star	TYC 7885-2065-1	458.07	448.40	38.00	14.00	Mula κ
sagittarius-90-ecliptic	star	TYC 6232-1333-1	532.89	228.82	42.00	14.00	Sabik η
sagittarius-90-ecliptic	star	TYC 8267-3545-1	825.72	653.04	11.00	14.00	ζ
sagittarius-90-ecliptic	star	TYC 5632-1042-1	615.34	184.80	11.00	14.00	ζ
sagittarius-90-ecliptic	star	TYC 5585-1014-1	816.56	204.41	11.00	14.00	β
sagittarius-90-ecliptic	star	TYC 6885-2837-1	293.11	374.91	11.00	14.00	ζ
sagittarius-90-ecliptic	star	TYC 6208-1623-1	677.80	285.43	16.00	14.00	β¹
sagittarius-90-ecliptic	star	TYC 363-1135-1	770.59	23.46	12.00	14.00	α
sagittarius-90-ecliptic	star	TYC 7832-2490-1	745.50	552.14	11.00	14.00	β
sagittarius-90-ecliptic	star	TYC 6856-2170-1	379.00	363.81	10.00	14.00	δ
sagittarius-90-ecliptic	star	TYC 5037-1068-1	679.19	121.95	10.00	14.00	δ
sagittarius-90-ecliptic	star	TYC 6155-1210-1	864.72	290.98	17.00	14.00	α²
sagittarius-90-ecliptic	star	TYC 423-1724-1	456.45	26.15	11.00	14.00	β
sagittarius-90-ecliptic	star	TYC 6807-1012-1	597.70	355.61	10.00	14.00	τ
sagittarius-90-ecliptic	star	TYC 8350-2600-1	474.35	553.78	12.00	14.00	α
sagittarius-90-ecliptic	star	TYC 6861-3180-1	360.79	323.13	10.00	14.00	λ
sagittarius-90-ecliptic	star	TYC 8732-2866-1	481.66	610.38	11.00	14.00	β
sagittarius-90-ecliptic	star	TYC 6783-2697-1	680.37	349.55	13.00	14.00	π
sagittarius-90-ecliptic	star	TYC 6295-282-1	263.54	292.35	13.00	14.00	π
sagittarius-90-ecliptic	star	TYC 7391-2710-1	410.41	367.52	15.00	14.00	γ²
sagittarius-90-ecliptic	star	TYC 7840-1432-1	687.99	507.32	10.00	14.00	γ
sagittarius-90-ecliptic	star	TYC 7868-1821-1	553.10	445.13	16.00	14.00	μ¹
sagittarius-90-ecliptic	star	TYC 5753-2281-1	81.75	266.49	11.00	14.00	β
sagittarius-90-ecliptic	star	TYC 8411-1822-1	170.59	598.24	12.00	14.00	α
sagittarius-90-ecliptic	star	TYC 8730-1439-1	518.76	618.64	11.00	14.00	ζ
sagittarius-90-ecliptic	star	TYC 7404-7057-1	390.70	429.26	11.00	14.00	η
sagittarius-90-ecliptic	star	TYC 7839-2803-1	714.63	511.28	10.00	14.00	δ
sagittarius-90-ecliptic	star	TYC 5161-2682-1	74.91	113.28	11.00	14.00	θ
sagittarius-90-ecliptic	star	TYC 5042-999-1	667.77	131.00	9.00	14.00	ε
sagittarius-90-ecliptic	star	TYC 6829-577-1	502.18	316.06	11.00	14.00	θ
sagittarius-90-ecliptic	star	TYC 5102-416-1	362.04	103.71	11.00	14.00	η
sagittarius-90-ecliptic	star	TYC 6752-1455-1	803.18	374.56	11.00	14.00	σ
sagittarius-90-ecliptic	star	TYC 6881-1777-1	280.12	355.30	10.00	14.00	τ
sagittarius-90-ecliptic	star	TYC 5678-956-1	418.85	169.62	10.00	14.00	ν
sagittarius-90-ecliptic	star	TYC 7847-2505-1	697.29	549.10	9.00	14.00	ε
sagittarius-90-ecliptic	star	TYC 469-6227-1	192.37	54.26	10.00	14.00	δ
sagittarius-90-ecliptic	star	TYC 7797-2744-1	873.23	609.06	10.00	14.00	ν
sagittarius-90-ecliptic	star	TYC 7851-1814-1	649.66	467.04	11.00	14.00	η
sagittarius-90-ecliptic	star	TYC 5136-2357-1	250.83	132.00	10.00	14.00	λ
sagittarius-90-ecliptic	star	TYC 8306-3362-1	682.95	626.98	11.00	14.00	ζ
sagittarius-90-ecliptic	star	TYC 8359-3650-1	382.27	519.42	12.00	14.00	α
sagittarius-90-ecliptic	deep sky	NGC 6523	412.81	309.98	23.00	14.00	M 8
sagittarius-90-ecliptic	deep sky	NGC 6611	373.53	210.48	30.00	14.00	M 16
sagittarius-90-ecliptic	constellation	Aql	125.61	51.95	46.00	15.00	AQUILA
sagittarius-90-ecliptic	constellation	Ara	476.68	606.96	28.00	15.00	ARA
sagittarius-90-ecliptic	constellation	Cap	6.38	317.14	86.00	15.00	CAPRICORNUS
sagittarius-90-ecliptic	constellation	Cen	797.17	585.31	74.00	15.00	CENTAURUS
sagittarius-90-ecliptic	constellation	Cir	608.43	686.90	57.00	15.00	CIRCINUS
sagittarius-90-ecliptic	constellation	CrA	254.96	471.10	117.00	15.00	CORONA AUSTRINA
sagittarius-90-ecliptic	constellation	Hya	837.49	418.56	45.00	15.00	HYDRA
sagittarius-90-ecliptic	constellation	Ind	147.39	641.04	39.00	15.00	INDUS
sagittarius-90-ecliptic	constellation	Lib	773.12	282.20	36.00	15.00	LIBRA
sagittarius-90-ecliptic	constellation	Lup	680.31	525.94	39.00	15.00	LUPUS
sagittarius-90-ecliptic	constellation	Mic	24.94	525.98	93.00	15.00	MICROSCOPIUM
sagittarius-90-ecliptic	constellation	Nor	574.20	546.15	48.00	15.00	NORMA
sagittarius-90-ecliptic	constellation	Oph	514.63	143.13	71.00	15.00	OPHIUCHUS
sagittarius-90-ecliptic	constellation	Pav	341.31	678.52	36.00	15.00	PAVO
sagittarius-90-ecliptic	constellation	Sco	536.84	397.22	59.00	15.00	SCORPIUS
sagittarius-90-ecliptic	constellation	Sct	294.49	166.22	52.00	15.00	SCUTUM
sagittarius-90-ecliptic	constellation	Ser	455.87	112.36	97.00	15.00	SERPENS CAPUT
sagittarius-90-ecliptic	constellation	Sgr	252.09	364.50	79.00	15.00	SAGITTARIUS
sagittarius-90-ecliptic	constellation	Tel	342.24	521.54	83.00	15.00	TELESCOPIUM
orion-90-observer	star	TYC 5949-2777-1	285.00	507.13	45.00	14.00	Sirius α
orion-90-observer	star	TYC 5331-1752-1	497.19	421.50	40.00	14.00	Rigel β
orion-90-observer	star	TYC 187-2184-1	146.95	289.88	59.00	14.00	Procyon α
orion-90-observer	star	TYC 129-1873-1	401.22	273.00	72.00	14.00	Betelgeuse α
orion-90-observer	star	TYC 1266-1416-1	586.53	183.55	70.00	14.00	Aldebaran α
