id,ra1,dec1,ra2,dec2
Aqr,340.713675,-24.846428,339.719016,-24.850699
Aqr,339.719016,-24.850699,338.724323,-24.855167
Aqr,338.724323,-24.855167,337.729594,-24.859831
Aqr,337.729594,-24.859831,336.734828,-24.864688
Aqr,336.734828,-24.864688,335.740024,-24.869738
Aqr,335.740024,-24.869738,334.745179,-24.874980
Aqr,334.745179,-24.874980,333.750293,-24.880410
Aqr,333.750293,-24.880410,332.755363,-24.886029
Aqr,332.755363,-24.886029,331.760389,-24.891834
Aqr,331.760389,-24.891834,330.765368,-24.897823
Aqr,330.765368,-24.897823,329.770300,-24.903995
Aqr,329.770300,-24.904000,329.762932,-23.933437
Aqr,329.762932,-23.933437,329.755675,-22.962874
Aqr,329.755675,-22.962874,329.748520,-21.992311
Aqr,329.748520,-21.992311,329.741464,-21.021747
Aqr,329.741464,-21.021747,329.734498,-20.051184
Aqr,329.734498,-20.051184,329.727618,-19.080619
Aqr,329.727618,-19.080619,329.720818,-18.110055
Aqr,329.720818,-18.110055,329.714093,-17.139490
Aqr,329.714093,-17.139490,329.707438,-16.168925
Aqr,329.707438,-16.168925,329.700848,-15.198360
Aqr,329.700848,-15.198360,329.694318,-14.227795
Aqr,329.694318,-14.227795,329.687844,-13.257230
Aqr,329.687844,-13.257230,329.681422,-12.286664
Aqr,329.681422,-12.286664,329.675047,-11.316098
Aqr,329.675047,-11.316098,329.668715,-10.345532
Aqr,329.668715,-10.345532,329.662422,-9.374966
Aqr,329.662422,-9.374966,329.656164,-8.404400
Aqr,329.656200,-8.404400,328.768718,-8.410057
Aqr,328.768718,-8.410057,327.881225,-8.415855
Aqr,327.881225,-8.415855,326.993718,-8.421794
Aqr,326.993718,-8.421794,326.106199,-8.427872
Aqr,326.106199,-8.427872,325.218667,-8.434087
Aqr,325.218667,-8.434087,324.331121,-8.440439
Aqr,324.331121,-8.440439,323.443561,-8.446925
Aqr,323.443561,-8.446925,322.555988,-8.453544
Aqr,322.555988,-8.453544,321.668400,-8.460294
Aqr,321.668400,-8.460300,321.676269,-9.460267
Aqr,321.676269,-9.460267,321.684185,-10.460234
Aqr,321.684185,-10.460234,321.692151,-11.460201
Aqr,321.692151,-11.460201,321.700175,-12.460168
Aqr,321.700175,-12.460168,321.708260,-13.460134
Aqr,321.708260,-13.460134,321.716413,-14.460101
Aqr,321.716500,-14.460100,320.795716,-14.467240
Aqr,320.795716,-14.467240,319.874903,-14.474518
Aqr,319.874903,-14.474518,318.954060,-14.481932
Aqr,318.954060,-14.481932,318.033188,-14.489480
Aqr,318.033188,-14.489480,317.112285,-14.497161
Aqr,317.112285,-14.497161,316.191351,-14.504972
Aqr,316.191351,-14.504972,315.270386,-14.512911
Aqr,315.270386,-14.512911,314.349388,-14.520977
Aqr,314.349388,-14.520977,313.428358,-14.529167
Aqr,313.428358,-14.529167,312.507295,-14.537479
Aqr,312.507295,-14.537479,311.586198,-14.545911
Aqr,311.586198,-14.545911,310.665066,-14.554460
Aqr,310.665066,-14.554460,309.743900,-14.563125
Aqr,309.743900,-14.563100,309.733838,-13.563151
Aqr,309.733838,-13.563151,309.723860,-12.563201
Aqr,309.723860,-12.563201,309.713959,-11.563251
Aqr,309.713959,-11.563251,309.704129,-10.563301
Aqr,309.704129,-10.563301,309.694362,-9.563350
Aqr,309.694362,-9.563350,309.684653,-8.563399
Aqr,309.684600,-8.563400,309.675905,-7.663441
Aqr,309.675905,-7.663441,309.667247,-6.763481
Aqr,309.667247,-6.763481,309.658622,-5.863521
Aqr,309.658622,-5.863521,309.650024,-4.963561
Aqr,309.650024,-4.963561,309.641449,-4.063601
Aqr,309.641449,-4.063601,309.632894,-3.163641
Aqr,309.632894,-3.163641,309.624353,-2.263681
Aqr,309.624353,-2.263681,309.615823,-1.363721
Aqr,309.615823,-1.363721,309.607300,-0.463760
Aqr,309.607300,-0.463760,309.598778,0.436200
Aql,280.350200,0.115500,280.338218,1.115400
Aql,280.338218,1.115400,280.326228,2.115300
Aql,280.326200,2.115300,281.176228,2.125471
Aql,281.176228,2.125471,282.026262,2.135615
Aql,282.026262,2.135615,282.876302,2.145729
Aql,282.876302,2.145729,283.726348,2.155811
Aql,283.726348,2.155811,284.576400,2.165859
Aql,284.576400,2.165900,284.566351,3.015840
Aql,284.566351,3.015840,284.556286,3.865780
Aql,284.556286,3.865780,284.546201,4.715720
Aql,284.546201,4.715720,284.536091,5.565660
Aql,284.536091,5.565660,284.525952,6.415599
Aql,284.526000,6.415600,283.759129,6.406537
Aql,283.759129,6.406537,282.992272,6.397446
Aql,282.992272,6.397446,282.225429,6.388329
Aql,282.225429,6.388329,281.458600,6.379187
Aql,281.458600,6.379200,281.446995,7.337468
Aql,281.446995,7.337468,281.435340,8.295735
Aql,281.435340,8.295735,281.423629,9.254002
Aql,281.423629,9.254002,281.411853,10.212269
Aql,281.411853,10.212269,281.400006,11.170535
Aql,281.400006,11.170535,281.388080,12.128801
Aql,281.388000,12.128800,282.155035,12.137944
Aql,282.155035,12.137944,282.922097,12.147064
Aql,282.922097,12.147064,283.689185,12.156158
Aql,283.689185,12.156158,284.456300,12.165224
Aql,284.456300,12.165200,284.444794,13.093702
Aql,284.444794,13.093702,284.433201,14.022203
Aql,284.433201,14.022203,284.421514,14.950704
Aql,284.421514,14.950704,284.409726,15.879204
Aql,284.409726,15.879204,284.397828,16.807704
Aql,284.397828,16.807704,284.385813,17.736203
Aql,284.385813,17.736203,284.373673,18.664701
Aql,284.373600,18.664700,285.374515,18.676484
Aql,285.374515,18.676484,286.375500,18.688215
Aql,286.375500,18.688200,286.385586,17.910501
Aql,286.385586,17.910501,286.395585,17.132800
Aql,286.395585,17.132800,286.405500,16.355100
Aql,286.405500,16.355100,287.367916,16.366324
Aql,287.367916,16.366324,288.330388,16.377492
Aql,288.330388,16.377492,289.292915,16.388601
Aql,289.292915,16.388601,290.255498,16.399648
Aql,290.255498,16.399648,291.218137,16.410629
Aql,291.218137,16.410629,292.180830,16.421542
Aql,292.180830,16.421542,293.143578,16.432384
Aql,293.143578,16.432384,294.106381,16.443151
Aql,294.106381,16.443151,295.069238,16.453840
Aql,295.069238,16.453840,296.032148,16.464448
Aql,296.032148,16.464448,296.995112,16.474973
Aql,296.995112,16.474973,297.958129,16.485411
Aql,297.958129,16.485411,298.921199,16.495759
Aql,298.921200,16.495700,298.926037,16.079100
Aql,298.926000,16.079100,299.852507,16.088968
Aql,299.852507,16.088968,300.779061,16.098747
Aql,300.779061,16.098747,301.705661,16.108436
Aql,301.705661,16.108436,302.632308,16.118031
Aql,302.632308,16.118031,303.559000,16.127531
Aql,303.559000,16.127500,303.568969,15.221301
Aql,303.568969,15.221301,303.578853,14.315102
Aql,303.578853,14.315102,303.588658,13.408903
Aql,303.588658,13.408903,303.598389,12.502703
Aql,303.598389,12.502703,303.608052,11.596502
Aql,303.608052,11.596502,303.617652,10.690302
Aql,303.617652,10.690302,303.627195,9.784101
Aql,303.627195,9.784101,303.636686,8.877900
Aql,303.636700,8.877900,304.429115,8.885945
Aql,304.429115,8.885945,305.221549,8.893916
Aql,305.221549,8.893916,306.014000,8.901812
Aql,306.014000,8.901800,306.023410,7.973272
Aql,306.023410,7.973272,306.032777,7.044744
Aql,306.032777,7.044744,306.042106,6.116215
Aql,306.042106,6.116215,306.051404,5.187687
Aql,306.051404,5.187687,306.060674,4.259158
Aql,306.060674,4.259158,306.069921,3.330629
Aql,306.069921,3.330629,306.079152,2.402101
Aql,306.079100,2.402100,306.954290,2.410731
Aql,306.954290,2.410731,307.829487,2.419266
Aql,307.829487,2.419266,308.704691,2.427703
Aql,308.704691,2.427703,309.579901,2.436040
Aql,309.579900,2.436100,309.589379,1.436150
Aql,309.589379,1.436150,309.598850,0.436200
Aql,309.598800,0.436200,309.607321,-0.463760
Aql,309.607321,-0.463760,309.615845,-1.363721
Aql,309.615845,-1.363721,309.624375,-2.263681
Aql,309.624375,-2.263681,309.632916,-3.163641
Aql,309.632916,-3.163641,309.641471,-4.063601
Aql,309.641471,-4.063601,309.650045,-4.963561
Aql,309.650045,-4.963561,309.658643,-5.863521
Aql,309.658643,-5.863521,309.667269,-6.763481
Aql,309.667269,-6.763481,309.675927,-7.663440
Aql,309.675927,-7.663440,309.684622,-8.563400
Aql,309.684600,-8.563400,308.685824,-8.572923
Aql,308.685824,-8.572923,307.687024,-8.582576
Aql,307.687024,-8.582576,306.688199,-8.592356
Aql,306.688199,-8.592356,305.689350,-8.602260
Aql,305.689350,-8.602260,304.690476,-8.612285
Aql,304.690476,-8.612285,303.691576,-8.622428
Aql,303.691576,-8.622428,302.692651,-8.632686
Aql,302.692651,-8.632686,301.693700,-8.643057
Aql,301.693700,-8.643100,301.701813,-9.401375
Aql,301.701813,-9.401375,301.709962,-10.159651
Aql,301.709962,-10.159651,301.718149,-10.917925
Aql,301.718149,-10.917925,301.726378,-11.676200
Aql,301.726400,-11.676200,300.727752,-11.686676
Aql,300.727752,-11.686676,299.729067,-11.697257
Aql,299.729067,-11.697257,298.730344,-11.707940
Aql,298.730344,-11.707940,297.731584,-11.718723
Aql,297.731584,-11.718723,296.732786,-11.729602
Aql,296.732786,-11.729602,295.733949,-11.740573
Aql,295.733949,-11.740573,294.735074,-11.751634
Aql,294.735074,-11.751634,293.736159,-11.762780
Aql,293.736159,-11.762780,292.737205,-11.774009
Aql,292.737205,-11.774009,291.738210,-11.785318
Aql,291.738210,-11.785318,290.739176,-11.796701
Aql,290.739176,-11.796701,289.740100,-11.808158
Aql,289.740100,-11.808158,288.740983,-11.819682
Aql,288.740983,-11.819682,287.741825,-11.831273
Aql,287.741825,-11.831273,286.742626,-11.842924
Aql,286.742626,-11.842924,285.743384,-11.854634
Aql,285.743384,-11.854634,284.744100,-11.866399
Aql,284.744100,-11.866400,284.733139,-10.973879
Aql,284.733139,-10.973879,284.722244,-10.081358
Aql,284.722244,-10.081358,284.711410,-9.188836
Aql,284.711410,-9.188836,284.700630,-8.296314
Aql,284.700630,-8.296314,284.689898,-7.403791
Aql,284.689898,-7.403791,284.679210,-6.511269
Aql,284.679210,-6.511269,284.668560,-5.618746
Aql,284.668560,-5.618746,284.657943,-4.726223
Aql,284.657943,-4.726223,284.647353,-3.833699
Aql,284.647300,-3.833700,283.797500,-3.843745
Aql,283.797500,-3.843745,282.947689,-3.853824
Aql,282.947689,-3.853824,282.097870,-3.863935
Aql,282.097870,-3.863935,281.248040,-3.874077
Aql,281.248040,-3.874077,280.398201,-3.884246
Aql,280.398200,-3.884200,280.386177,-2.884275
Aql,280.386177,-2.884275,280.374176,-1.884350
Aql,280.374176,-1.884350,280.362188,-0.884425
Aql,280.362188,-0.884425,280.350207,0.115500
Ara,249.034700,-60.264500,248.991979,-59.298073
Ara,248.991979,-59.298073,248.951618,-58.331632
Ara,248.951618,-58.331632,248.913405,-57.365179
Ara,248.913405,-57.365179,248.877155,-56.398716
Ara,248.877155,-56.398716,248.842699,-55.432242
Ara,248.842699,-55.432242,248.809891,-54.465759
Ara,248.809891,-54.465759,248.778596,-53.499268
Ara,248.778596,-53.499268,248.748697,-52.532769
Ara,248.748697,-52.532769,248.720086,-51.566262
Ara,248.720086,-51.566262,248.692665,-50.599749
Ara,248.692665,-50.599749,248.666349,-49.633230
Ara,248.666349,-49.633230,248.641056,-48.666705
Ara,248.641056,-48.666705,248.616716,-47.700175
Ara,248.616716,-47.700175,248.593262,-46.733639
Ara,248.593262,-46.733639,248.570634,-45.767100
Ara,248.570600,-45.767100,249.538051,-45.756233
Ara,249.538051,-45.756233,250.505312,-45.745294
Ara,250.505312,-45.745294,251.472380,-45.734286
Ara,251.472380,-45.734286,252.439257,-45.723213
Ara,252.439257,-45.723213,253.405939,-45.712078
Ara,253.405939,-45.712078,254.372427,-45.700884
Ara,254.372427,-45.700884,255.338720,-45.689634
Ara,255.338720,-45.689634,256.304816,-45.678331
Ara,256.304816,-45.678331,257.270716,-45.666979
Ara,257.270716,-45.666979,258.236419,-45.655581
Ara,258.236419,-45.655581,259.201923,-45.644140
Ara,259.201923,-45.644140,260.167229,-45.632660
Ara,260.167229,-45.632660,261.132336,-45.621143
Ara,261.132336,-45.621143,262.097244,-45.609593
Ara,262.097244,-45.609593,263.061952,-45.598013
Ara,263.061952,-45.598013,264.026461,-45.586407
Ara,264.026461,-45.586407,264.990769,-45.574777
Ara,264.990769,-45.574777,265.954876,-45.563128
Ara,265.954876,-45.563128,266.918784,-45.551461
Ara,266.918784,-45.551461,267.882490,-45.539782
Ara,267.882490,-45.539782,268.845997,-45.528092
Ara,268.845997,-45.528092,269.809302,-45.516396
Ara,269.809300,-45.516300,270.642683,-45.506176
Ara,270.642683,-45.506176,271.475915,-45.496052
Ara,271.475915,-45.496052,272.308998,-45.485930
Ara,272.309000,-45.486000,272.333097,-46.444188
Ara,272.333097,-46.444188,272.358057,-47.402370
Ara,272.358057,-47.402370,272.383942,-48.360547
Ara,272.383942,-48.360547,272.410819,-49.318717
Ara,272.410819,-49.318717,272.438763,-50.276881
Ara,272.438763,-50.276881,272.467855,-51.235039
Ara,272.467855,-51.235039,272.498184,-52.193188
Ara,272.498184,-52.193188,272.529850,-53.151330
Ara,272.529850,-53.151330,272.562962,-54.109463
Ara,272.562962,-54.109463,272.597640,-55.067586
Ara,272.597640,-55.067586,272.634020,-56.025699
Ara,272.634020,-56.025699,272.672251,-56.983801
Ara,272.672300,-56.983800,271.735293,-56.995186
Ara,271.735293,-56.995186,270.797999,-57.006575
Ara,270.797999,-57.006575,269.860418,-57.017964
Ara,269.860418,-57.017964,268.922550,-57.029350
Ara,268.922550,-57.029350,267.984394,-57.040730
Ara,267.984394,-57.040730,267.045950,-57.052101
Ara,267.045950,-57.052101,266.107219,-57.063460
Ara,266.107219,-57.063460,265.168200,-57.074803
Ara,265.168200,-57.074800,265.208217,-58.029101
Ara,265.208217,-58.029101,265.250428,-58.983389
Ara,265.250428,-58.983389,265.295045,-59.937662
Ara,265.295045,-59.937662,265.342306,-60.891919
Ara,265.342306,-60.891919,265.392482,-61.846158
Ara,265.392482,-61.846158,265.445881,-62.800379
Ara,265.445881,-62.800379,265.502858,-63.754577
Ara,265.502858,-63.754577,265.563818,-64.708752
Ara,265.563818,-64.708752,265.629233,-65.662899
Ara,265.629233,-65.662899,265.699650,-66.617017
Ara,265.699650,-66.617017,265.775708,-67.571100
Ara,265.775700,-67.571100,264.835631,-67.582437
Ara,264.835631,-67.582437,263.895109,-67.593755
Ara,263.895109,-67.593755,262.954136,-67.605050
Ara,262.954136,-67.605050,262.012710,-67.616319
Ara,262.012710,-67.616319,261.070833,-67.627560
Ara,261.070833,-67.627560,260.128505,-67.638770
Ara,260.128505,-67.638770,259.185727,-67.649944
Ara,259.185727,-67.649944,258.242498,-67.661081
Ara,258.242500,-67.661100,257.403687,-67.670965
Ara,257.403687,-67.670965,256.564520,-67.680797
Ara,256.564520,-67.680797,255.724999,-67.690591
Ara,255.725000,-67.690600,255.660004,-66.857624
Ara,255.660004,-66.857624,255.599284,-66.024623
Ara,255.599284,-66.024623,255.542409,-65.191600
Ara,255.542400,-65.191600,254.913034,-65.198914
Ara,254.913034,-65.198914,254.283494,-65.206206
Ara,254.283500,-65.206300,254.238157,-64.498207
Ara,254.238157,-64.498207,254.195103,-63.790100
Ara,254.195100,-63.790100,253.355790,-63.799780
Ara,253.355790,-63.799780,252.516190,-63.809416
Ara,252.516190,-63.809416,251.676300,-63.819006
Ara,251.676300,-63.819000,251.627436,-62.958182
Ara,251.627436,-62.958182,251.581366,-62.097348
Ara,251.581366,-62.097348,251.537839,-61.236500
Ara,251.537800,-61.236500,250.719311,-61.245795
Ara,250.719311,-61.245795,249.900578,-61.255041
Ara,249.900578,-61.255041,249.081602,-61.264237
Ara,249.081600,-61.264200,249.034668,-60.264500
Ari,31.665200,10.514400,30.663340,10.520541
Ari,30.663340,10.520541,29.661460,10.526498
Ari,29.661460,10.526498,28.659559,10.532268
Ari,28.659559,10.532268,27.657639,10.537851
Ari,27.657639,10.537851,26.655700,10.543244
Ari,26.655700,10.543200,26.660874,11.485895
Ari,26.660874,11.485895,26.666082,12.428589
Ari,26.666082,12.428589,26.671328,13.371284
Ari,26.671328,13.371284,26.676616,14.313979
Ari,26.676616,14.313979,26.681948,15.256673
Ari,26.681948,15.256673,26.687328,16.199367
Ari,26.687328,16.199367,26.692760,17.142061
Ari,26.692760,17.142061,26.698247,18.084755
Ari,26.698247,18.084755,26.703794,19.027449
Ari,26.703794,19.027449,26.709404,19.970143
Ari,26.709404,19.970143,26.715081,20.912836
Ari,26.715081,20.912836,26.720830,21.855529
Ari,26.720830,21.855529,26.726656,22.798222
Ari,26.726656,22.798222,26.732563,23.740915
Ari,26.732563,23.740915,26.738555,24.683608
Ari,26.738555,24.683608,26.744640,25.626300
Ari,26.744700,25.626300,27.687014,25.621233
Ari,27.687014,25.621233,28.629286,25.615999
Ari,28.629286,25.615999,29.571515,25.610600
Ari,29.571515,25.610600,30.513700,25.605036
Ari,30.513700,25.605100,30.519261,26.355067
Ari,30.519261,26.355067,30.524894,27.105034
Ari,30.524894,27.105034,30.530604,27.855000
Ari,30.530600,27.855000,31.473228,27.849271
Ari,31.473228,27.849271,32.415805,27.843380
Ari,32.415805,27.843380,33.358328,27.837330
Ari,33.358328,27.837330,34.300797,27.831122
Ari,34.300797,27.831122,35.243210,27.824758
Ari,35.243210,27.824758,36.185565,27.818239
Ari,36.185565,27.818239,37.127862,27.811568
Ari,37.127862,27.811568,38.070099,27.804746
Ari,38.070100,27.804800,38.078155,28.658926
Ari,38.078155,28.658926,38.086342,29.513051
Ari,38.086342,29.513051,38.094669,30.367176
Ari,38.094669,30.367176,38.103142,31.221300
Ari,38.103200,31.221300,39.008375,31.214605
Ari,39.008375,31.214605,39.913483,31.207775
Ari,39.913483,31.207775,40.818525,31.200810
Ari,40.818525,31.200810,41.723497,31.193714
Ari,41.723497,31.193714,42.628400,31.186487
Ari,42.628400,31.186500,43.608630,31.178525
Ari,43.608630,31.178525,44.588774,31.170402
Ari,44.588774,31.170402,45.568833,31.162133
Ari,45.568833,31.162133,46.548803,31.153719
Ari,46.548803,31.153719,47.528684,31.145165
Ari,47.528684,31.145165,48.508474,31.136471
Ari,48.508474,31.136471,49.488172,31.127641
Ari,49.488172,31.127641,50.467776,31.118678
Ari,50.467776,31.118678,51.447286,31.109583
Ari,51.447286,31.109583,52.426699,31.100360
Ari,52.426700,31.100400,52.414254,30.128230
Ari,52.414254,30.128230,52.402050,29.156059
Ari,52.402050,29.156059,52.390075,28.183887
Ari,52.390075,28.183887,52.378316,27.211714
Ari,52.378316,27.211714,52.366761,26.239540
Ari,52.366761,26.239540,52.355397,25.267365
Ari,52.355397,25.267365,52.344213,24.295190
Ari,52.344213,24.295190,52.333200,23.323013
Ari,52.333200,23.323013,52.322347,22.350836
Ari,52.322347,22.350836,52.311644,21.378658
Ari,52.311644,21.378658,52.301083,20.406479
Ari,52.301083,20.406479,52.290654,19.434299
Ari,52.290600,19.434300,51.663912,19.440216
Ari,51.663912,19.440216,51.037200,19.446080
Ari,51.037200,19.446100,51.027738,18.537812
Ari,51.027738,18.537812,51.018376,17.629523
Ari,51.018376,17.629523,51.009108,16.721234
Ari,51.009108,16.721234,50.999928,15.812944
Ari,50.999928,15.812944,50.990830,14.904655
Ari,50.990830,14.904655,50.981808,13.996364
Ari,50.981808,13.996364,50.972857,13.088074
Ari,50.972857,13.088074,50.963972,12.179783
Ari,50.963972,12.179783,50.955148,11.271492
Ari,50.955148,11.271492,50.946379,10.363200
Ari,50.946400,10.363200,49.982587,10.372113
Ari,49.982587,10.372113,49.018745,10.380898
Ari,49.018745,10.380898,48.054876,10.389551
Ari,48.054876,10.389551,47.090979,10.398071
Ari,47.090979,10.398071,46.127054,10.406456
Ari,46.127054,10.406456,45.163102,10.414701
Ari,45.163102,10.414701,44.199124,10.422807
Ari,44.199124,10.422807,43.235120,10.430769
Ari,43.235120,10.430769,42.271090,10.438586
Ari,42.271090,10.438586,41.307035,10.446255
Ari,41.307035,10.446255,40.342955,10.453775
Ari,40.342955,10.453775,39.378851,10.461144
Ari,39.378851,10.461144,38.414723,10.468358
Ari,38.414723,10.468358,37.450572,10.475417
Ari,37.450572,10.475417,36.486397,10.482318
Ari,36.486397,10.482318,35.522201,10.489059
Ari,35.522201,10.489059,34.557982,10.495638
